Hour,GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
13,496,14.12919533,863.1081543,27.87746583,55.29769989,1.519458294
14,423,12.82811687,863.1085815,32.05187225,63.31163104,1.43459785
15,121,10.2923174,863.4765625,45.41957421,73.3355028,1.197264075
16,27,6.512417534,864.0447998,63.69941824,84.6482695,1.159523368
17,0,5.053411455,864.9442749,73.28431228,96.78957898,1.01145947
18,0,4.35214132,865.2127075,75.49973798,109.4658879,0.853478074
19,0,3.838439046,865.4160156,75.2797674,122.4912817,0.740179479
20,0,3.383328951,865.2407837,73.92682026,135.7339395,0.680371106
21,0,3.063051227,864.7818604,70.99979734,149.0768748,0.607574403
22,0,2.768010146,863.8096924,68.59610843,162.3192279,0.539725602
23,0,2.460606018,862.8625488,64.52154801,173.9077787,0.52117008
0,0,2.1747827,862.2233887,60.40390299,168.4595313,0.688655734
1,0,2.084937458,861.7442017,54.88094788,155.5110857,0.974536002
2,0,2.598026356,861.6096802,44.79994506,142.1731968,1.276589036
3,0,3.22775061,861.9863892,36.42112976,128.8616157,1.406464577
4,0,3.374320798,862.5941162,33.36053448,115.7101063,1.409312367
5,0,3.348831986,863.4553223,33.81149258,102.8371091,1.382357836
6,0,4.798096355,864.3812256,33.14330964,90.39280667,1.304130435
7,140,8.701533227,865.6326904,34.60623809,78.62313666,1.043275237
8,338,13.40074406,866.6717529,32.09104135,67.88391752,0.490383297
9,506,15.93868636,866.9445801,20.29475627,58.76531172,1.087110639
10,624,15.94096795,866.4143066,22.48477139,52.13787489,1.203566551
11,676,15.50657115,865.8652954,26.70110555,49.03081809,1.106720328
12,658,14.98427008,865.2861328,30.27609909,50.10681447,0.922861934
13,571,14.30238568,864.706604,33.09367752,55.12056526,0.705936849
14,426,13.09156032,864.3864746,36.59855688,63.13658797,0.515985489
15,242,10.39771034,864.4880371,53.72137125,73.16766279,0.528722107
16,30,6.165403576,864.7826538,74.52176031,84.4890594,0.469232261
17,0,5.110015488,865.4094238,74.84538753,96.63871066,0.601987123
18,0,4.650309764,865.6876221,72.58892183,109.3224844,0.897387087
19,0,4.335737356,866.0442505,71.56528329,122.3540577,0.959428847
20,0,3.999369757,866.0971069,70.80627246,135.6010302,0.917976558
21,0,3.671080497,865.5770264,69.755303,148.9448149,0.865274489
22,0,3.382354146,864.9481201,68.08359555,162.178531,0.816078424
23,0,3.144665122,864.2108154,66.35075639,173.7283867,0.754511595
0,0,2.930435775,863.9429321,64.82218315,168.4650915,0.713785291
1,0,2.666997209,863.4980469,64.09127614,155.5520889,0.726914406
2,0,2.416945623,863.190979,62.97425252,142.2175681,0.769469142
3,0,2.199277817,863.4475098,62.73341654,128.9015026,0.797590554
4,0,2.023658344,864.0686035,61.93624078,115.7414835,0.788691103
5,0,1.860676642,864.6953735,61.43119219,102.8566341,0.742796063
6,0,4.870380614,865.3670044,65.0888721,90.39678228,0.685034335
7,135,10.82750938,866.0349121,63.67116788,78.60696727,0.633917868
8,339,13.07889377,866.6400757,37.16740568,67.84166976,0.626725316
9,507,14.81724063,866.3971558,30.66544568,58.69013606,0.82224983
10,625,15.36212656,865.3953857,31.09609251,52.02442684,1.01048255
11,679,15.47964919,864.3594971,32.37875473,48.88080565,1.112475991
12,661,15.20068197,863.5407104,34.22095907,49.93250557,1.140907884
13,575,14.4374921,863.005188,36.58432108,54.93826586,1.147780061
14,429,13.10980022,862.9031982,40.48312228,62.95763261,1.130627155
15,242,10.59185757,862.8183594,51.11948396,72.99699945,0.982747495
16,33,6.454095486,863.24646,73.15750782,84.327894,0.89429301
17,0,5.334987404,863.9807129,78.33609872,96.48654261,0.776964843
18,0,4.80458772,864.5994873,77.79043412,109.1782704,0.729767263
19,0,4.329834775,865.1506958,77.04251121,122.2163551,0.717532039
20,0,3.819336026,865.5118408,76.46842059,135.4677964,0.640082181
21,0,3.324170135,865.435791,76.18137365,148.8123039,0.533949733
22,0,2.91269943,864.8058472,75.29159727,162.0365749,0.429764599
23,0,2.642309284,864.1142578,74.11699907,173.544165,0.340495944
0,0,2.493965082,863.3752441,72.31101017,168.4625543,0.297920823
1,0,2.33548491,862.6658325,71.03184835,155.5877446,0.323370725
2,0,2.093123458,862.1380005,70.23329638,142.2572299,0.445284963
3,0,1.850745897,862.1486816,69.13523507,128.936793,0.596661866
4,0,1.627158085,862.7678833,67.7804404,115.768163,0.734161615
5,0,1.383079443,863.6507568,67.1017763,102.8712356,0.810626328
6,0,4.331902654,864.5914917,70.14764275,90.3955213,0.849473774
7,135,9.661279194,865.5300293,57.30467039,78.5851446,0.821915746
8,338,12.19780427,866.4880981,36.31472742,67.79330315,0.891073763
9,509,13.36875251,866.6548462,36.51227138,58.6083496,1.018150568
10,621,13.95748326,866.010498,37.48697388,51.90399864,1.095311999
11,530,14.20481129,865.3234863,39.06200876,48.72385188,1.148470879
12,283,14.14529571,864.7684326,40.62005177,49.75194624,1.196456075
13,361,13.6041415,864.4465942,43.29915149,54.75090008,1.257341504
14,270,12.47839686,863.8648071,47.58466192,62.77487591,1.261033654
15,94,10.3066367,863.6847534,57.40080518,72.82362425,1.109114766
16,13,6.604760037,863.836853,75.94104315,84.16487317,1.118508458
17,0,5.384437471,864.4591064,81.57132054,96.33317518,1.142846584
18,0,4.907283153,864.909668,81.83101989,109.0333334,1.170446754
19,0,4.504940345,865.3112183,81.55628497,122.0782457,1.186331749
20,0,4.14240096,865.5961304,80.84770988,135.3342899,1.206787825
21,0,3.833495654,865.5082397,79.43953797,148.679365,1.240389347
22,0,3.627630001,865.1793823,77.05858748,161.89334,1.297959089
23,0,3.482021561,864.8486328,74.55827183,173.3551957,1.349469543
0,0,3.40848081,864.5933228,71.91681096,168.4516533,1.387199759
1,0,3.37815505,864.1484375,69.089858,155.617869,1.440816879
2,0,3.278659918,863.6981201,66.51616682,142.2920501,1.456173897
3,0,3.055589998,863.354187,64.13694433,128.9673866,1.431225896
4,0,2.761612492,863.4263306,62.01343046,115.7900687,1.329679489
5,0,2.457319601,863.8173828,60.49671244,102.8808589,1.220296741
6,0,5.425870283,864.5257568,63.26788973,90.38901409,1.097132325
7,135,11.52201736,865.6174927,62.55678354,78.5576687,0.96701318
8,339,14.10330667,866.8488159,30.15141758,67.73882861,0.940880001
9,507,15.8846065,867.1605835,29.16797041,58.51998298,1.202972889
10,630,16.45437907,866.4772339,32.14291244,51.77663793,1.30586493
11,680,16.59060031,865.3563232,34.71170272,48.56002101,1.354517341
12,667,16.40055962,864.7325439,36.91383484,49.56522159,1.362072945
13,450,15.7077988,864.6513062,39.25838788,54.55857415,1.362646222
14,129,14.45977162,864.3448486,43.48110869,62.58843615,1.273335695
15,124,11.8945646,864.3325806,56.1693922,72.64765784,1.050643444
16,24,7.678382617,864.7299805,77.22750133,84.00011377,1.031126261
17,0,6.570582677,865.4271851,80.71177215,96.1787074,1.07661736
18,0,6.024050236,865.8052368,80.36953388,108.8877591,1.094959259
19,0,5.495086139,866.0516357,79.1173357,121.9397984,1.014081001
20,0,4.998485486,865.8231201,76.56453682,135.2005585,0.85673821
21,0,4.594325863,865.6998901,74.1267911,148.5460172,0.728592813
22,0,4.165205334,865.6421509,72.6989542,161.748802,0.684619606
23,0,3.725499795,865.7015991,71.16917622,173.1615508,0.660039306
0,0,3.376955295,865.5921631,69.52810982,168.4321379,0.68451786
1,0,3.141981213,865.3516846,66.37935039,155.6422812,0.78261739
2,0,2.891726545,865.0375366,63.59859986,142.3218994,0.895990074
3,0,2.65179136,865.149353,59.75409435,128.9931863,0.974195302
4,0,2.422640942,865.7709351,57.42730753,115.8071278,1.000015616
5,0,2.192675795,866.4664917,55.71518843,102.8854526,0.971913815
6,0,5.301366612,867.1471558,60.85937621,90.3771709,0.917746902
7,141,11.80422654,868.0403442,62.35417552,78.52451775,0.765823364
8,340,14.01893099,868.9627075,32.40897511,67.67825121,0.774005055
9,512,15.56911961,868.918396,26.61669156,58.42506141,0.956550658
10,632,15.89713274,868.3045044,30.6184098,51.64238777,1.008481383
11,687,15.84213548,867.6756592,35.04297636,48.38937243,1.007608175
12,670,15.45658394,867.2307739,39.76499155,49.37241146,0.954705358
13,582,14.6855702,867.0609131,44.4100581,54.361388,0.864771664
14,402,13.41296824,866.8251343,50.00492205,62.39842322,0.771991909
15,186,11.12319111,866.722168,62.98726622,72.46920882,0.690201998
16,32,7.161396658,866.7631836,83.56854764,83.83371295,0.588569283
17,0,6.18145803,867.0819092,84.29000938,96.02323696,0.75566715
18,0,5.855403086,867.309021,83.93808892,108.7416308,1.041336417
19,0,6.344843216,867.5665283,82.5893613,121.8010794,1.161637783
20,0,6.474402712,867.6382446,80.74605955,135.0666468,1.145597458
21,0,6.396527552,867.4203491,81.15751532,148.4122752,1.118967056
22,0,6.399203658,866.9228516,81.4214613,161.6029321,1.11800909
23,0,5.960998605,866.4909668,81.61433283,172.9632937,1.129096746
0,0,5.864257856,866.2804565,82.86053409,168.4037747,1.125038147
1,0,6.124172195,865.5023804,84.33583632,155.6608041,1.083918095
2,0,6.215309772,864.9899292,86.53101887,142.3466516,1.049285889
3,0,5.857246604,864.8726196,88.79696323,129.014098,1.149925351
4,0,5.100814511,865.3421021,93.90209805,115.8192711,1.351650357
5,0,5.078894148,865.3716431,98.17524997,102.8849694,1.358366847
6,0,6.284635722,865.2646484,95.70849265,90.36004339,1.249034643
7,131,8.257201968,865.3195801,93.59386061,78.48568636,1.151941895
8,331,10.66809736,865.5913086,86.86513758,67.6115871,1.085799336
9,499,12.04593248,865.1697998,80.83662114,58.32362051,1.24341619
10,616,12.5171352,864.2332764,73.27576142,51.50130024,1.371256709
11,582,12.44493521,863.1141968,66.77403719,48.21197412,1.360074759
12,435,12.19397042,862.5631714,62.48638256,49.17360457,1.300992727
13,327,11.79916828,862.2880859,60.9976632,54.15945123,1.230220199
14,174,11.0718053,862.1039429,64.59057873,62.20495853,1.140670776
15,191,9.423908253,861.9927368,76.49654274,72.28840016,0.956531048
16,14,6.632190621,862.185791,93.66821081,83.66579635,0.892780006
17,0,5.299227055,862.7196045,99.88230402,95.86686007,0.830976129
18,0,4.486441919,863.0865479,100,108.5950297,0.798393428
19,0,3.800386574,863.2289429,100,121.6621521,0.779969573
20,0,3.19426413,863.2999268,98.29074117,134.9325959,0.716129899
21,0,2.682892346,863.4202881,93.64477966,148.2781497,0.586454391
22,0,2.300981716,863.4662476,90.36062791,161.4556971,0.607609212
23,0,1.973665497,863.4334717,88.5920749,172.7604805,0.748451173
0,0,1.686677116,863.361084,86.8981289,168.3663503,0.85769999
1,0,1.43602236,863.1532593,84.68231109,155.6732647,0.940647423
2,0,1.172408923,862.7983398,80.60537844,142.3661839,0.959176183
3,0,0.878264466,862.5081787,76.13270357,129.0300312,0.904634237
4,0,0.562746043,862.3673096,70.6671875,115.8264332,0.80567503
5,0,0.245493924,862.3983154,65.72558182,102.8793657,0.762485206
6,0,3.208039084,862.8110962,66.90984236,90.33750059,0.790956199
7,143,8.686916662,863.4590454,55.0269877,78.44118622,0.645140648
8,343,11.79305777,864.1286011,29.86649334,67.5388611,0.894128919
9,516,13.55335795,864.1521606,27.16858123,58.2157022,1.280238986
10,637,14.03240449,863.8116455,29.94145549,51.35343153,1.515862107
11,690,13.76271786,863.5170288,33.99685487,48.02789648,1.617123961
12,670,13.12668352,863.2883911,38.54172259,48.96889089,1.602295399
13,592,12.32947873,863.5254517,42.40522128,53.9528731,1.50061059
14,393,11.17533516,863.7402344,47.00299091,62.00815967,1.317891359
15,172,9.162227088,863.989563,56.0592711,72.10534519,1.060290694
16,16,5.462291233,864.4333496,76.85147582,83.49645115,0.920657814
17,0,4.139653517,865.0279541,83.33264166,95.70967138,0.787315905
18,0,3.564846515,865.87146,83.21828223,108.4480348,0.725979447
19,0,3.064438137,866.5314941,82.93558007,121.5230768,0.653181911
20,0,2.63055664,866.5753784,82.95762314,134.7984433,0.508773446
21,0,2.112255806,866.4356079,83.55342308,148.1436474,0.360319763
22,0,1.626468595,866.222229,84.52148658,161.3070604,0.226019502
23,0,1.211463187,866.0731201,85.36928803,172.5531609,0.111601166
0,0,0.839045374,865.7827148,86.06005733,168.3196725,0.011146265
1,0,0.498545358,865.3027954,86.97138567,155.679495,0.059349645
2,0,0.192206326,864.9896851,87.88272229,142.3803771,0.06607049
3,0,-0.065427356,864.7692261,88.56826968,129.0408993,0.076758914
4,0,-0.270643936,865.1110229,88.97083288,115.8285522,0.118499488
5,0,-0.400321081,865.6035156,89.00215516,102.8686016,0.172004655
6,0,2.881474916,866.2883911,90.39503805,90.30960306,0.250826508
7,63,8.063472493,866.921875,78.68103452,78.3910042,0.444094479
8,137,9.914794435,867.4547729,50.8652367,67.46008585,0.738185406
9,187,11.35898682,866.9920654,47.9336427,58.10134057,0.918608487
10,215,12.14010223,865.6960449,46.74834592,51.19883338,1.089773536
11,233,12.4178798,864.3572388,46.54386278,47.83720739,1.270225644
12,166,12.30749717,863.5825806,47.21255009,48.75835909,1.43853581
13,117,11.73829852,863.0871582,48.86148893,53.74176282,1.562217712
14,97,10.64038308,862.9492798,52.34711629,61.80814584,1.599146485
15,59,8.922948301,863.1229248,60.30689538,71.9201632,1.391767383
16,15,6.048262075,863.7020264,75.14706671,83.32580682,1.294357777
17,0,4.624469976,864.406311,82.45992139,95.55176392,1.305483699
18,0,4.122602053,864.7266235,83.76956761,108.3007226,1.328769803
19,0,3.924218366,864.8938599,83.12196163,121.3839111,1.373459935
20,0,3.665856666,864.9627075,82.65413686,134.6642233,1.377414703
21,0,3.091747743,864.6477051,83.14068712,148.0087711,1.325855613
22,0,2.53358557,863.9555054,82.54515046,161.1569816,1.270708203
23,0,2.06819779,863.4827271,81.11682383,172.3413796,1.222333193
0,0,1.676901662,863.1612549,79.25566275,168.2635723,1.187373757
1,0,1.324555382,862.7973022,77.87609629,155.6793328,1.155921817
2,0,1.025269792,862.3544312,76.87678567,142.3891162,1.151144743
3,0,0.804975246,862.4749146,75.89997893,129.0466192,1.173517585
4,0,0.630437158,862.8821411,74.64901912,115.8255703,1.18802762
5,0,0.489090035,863.4984741,73.28127618,102.8526414,1.190319419
6,0,3.706353974,864.168335,73.49647604,90.27637071,1.193520665
7,88,9.005905201,864.6340332,53.08346305,78.33516072,1.0851053
8,139,11.12172582,865.2681274,41.08708028,67.3752985,1.292043805
9,162,12.38372062,865.3424072,39.82060313,57.98058757,1.463472128
10,180,12.98446534,864.8112793,40.00077268,51.0375697,1.556856275
11,181,13.22591984,864.1270142,40.65408944,47.639983,1.573716879
12,159,13.14939633,863.829834,41.47650018,48.54210396,1.583677292
13,123,12.71092746,863.9719849,42.63942422,53.5262338,1.591833711
14,98,11.65806231,863.9558105,45.27963208,61.60503812,1.535120845
15,60,9.689480695,864.3148804,53.66242971,71.73296997,1.32670486
16,16,6.288973572,865.1262817,70.41256905,83.15395413,1.239073396
17,0,4.641379645,866.1141968,78.7339352,95.39322902,1.141012311
18,0,3.797122201,866.7562866,80.57335045,108.1531675,1.007627845
19,0,3.140608528,867.0143433,80.68300401,121.2447095,0.880810142
20,0,2.595755775,867.2545776,80.00302329,134.5299665,0.76449132
21,0,2.197475705,867.3618774,78.76523668,147.8735199,0.698167562
22,0,1.826515665,867.3287354,77.91495312,161.0054171,0.730525374
23,0,1.433233613,867.0516357,77.46179535,172.1251771,0.752786636
0,0,1.062492267,867.0021973,77.55325468,168.1979048,0.746362507
1,0,0.750824935,866.9467773,76.86437246,155.6726217,0.79169929
2,0,0.506918534,866.9008179,75.23168337,142.3922905,0.895757735
3,0,0.315719331,867.1992188,73.32007889,129.0471122,0.925444841
4,0,0.18065352,867.7590332,71.24409784,115.8174338,0.841675162
5,0,0.119320772,868.1826172,69.69424613,102.8314535,0.776975453
6,0,3.566399729,868.6083374,71.28796213,90.23769241,0.79647553
7,89,8.76550588,869.5168457,58.36742833,78.27364947,0.932260454
8,249,10.94020303,870.4649658,39.88288067,67.28451889,1.104198575
9,415,12.32876373,870.2738647,38.88495732,57.85348498,1.257857084
10,529,13.18678458,869.189209,38.63755631,50.86969904,1.353534698
11,364,13.58225554,868.1102905,39.08408592,47.4362967,1.425213337
12,214,13.48515285,867.6635132,40.33602606,48.32021874,1.473616004
13,139,12.91818958,867.7095337,42.58724613,53.30639824,1.438802838
14,99,11.79381319,867.413208,46.26304573,61.39895545,1.305793285
15,61,9.739505948,867.6792603,55.78414472,71.54387957,1.067594171
16,16,5.894286975,868.0765381,76.1518754,82.98099793,0.942614138
17,0,4.639667292,868.8341064,80.96665525,95.2341562,0.806982875
18,0,4.001959358,869.2417603,80.92204771,108.0054413,0.789305866
19,0,3.474077942,869.2526855,80.45055021,121.1055239,0.753488362
20,0,3.012780729,869.3544922,79.89122785,134.3957004,0.634168983
21,0,2.596119443,869.1426392,79.95755633,147.7378896,0.613028646
22,0,2.14502138,868.6496582,80.75064065,160.8523206,0.608494639
23,0,1.759430791,867.9545898,81.11331127,171.9045906,0.590467751
0,0,1.461772367,867.4978027,80.95676805,168.1225507,0.558374882
1,0,1.234185961,867.1596069,80.20468267,155.6592128,0.521369934
2,0,1.076174946,866.7111816,79.14016581,142.389794,0.528481066
3,0,0.992649009,866.2756348,77.21707092,129.0423038,0.574359417
4,0,0.955342755,866.5653687,74.27379237,115.8040931,0.66078198
5,0,0.966739312,866.9016724,70.6623938,102.8050102,0.776274264
6,0,4.511532675,867.4141846,72.16100707,90.19365917,0.905107021
7,130,9.97374859,868.0357056,55.75964771,78.20650047,0.946397841
8,333,12.264154,868.5908203,39.95410745,67.18778941,0.979547381
9,504,13.61822432,868.503418,37.73357295,57.72008923,1.071527243
10,477,14.42999161,867.6958618,37.14688026,50.69528945,1.102940679
11,284,14.8240669,866.7924805,37.41342352,47.22622869,1.090661407
12,201,14.76001318,866.1099854,38.55043945,48.09280286,1.054172397
13,127,14.21048791,865.6468506,40.5361843,53.08237482,1.011402011
14,110,12.99940053,865.312561,44.24933084,61.19002395,1.037697911
15,61,10.72492373,865.447876,54.23310796,71.35301452,0.983623862
16,17,6.696797193,865.8219604,74.58878541,82.80705709,0.988358796
17,0,5.325306694,866.4975586,79.74486836,95.07463314,0.937109709
18,0,4.699767981,867.4066162,79.7928161,107.8576134,0.9718467
19,0,4.213300463,867.8581543,79.64844118,120.9664029,1.018055558
20,0,3.752194294,867.9046631,78.96030355,134.2614493,0.986805618
21,0,3.223335237,867.5661621,78.08099041,147.6018722,0.873893201
22,0,2.735934244,866.595459,77.18358454,160.6976433,0.741302788
23,0,2.318839492,866.1461792,76.98489855,171.6796546,0.727009892
0,0,1.913731709,866.2830811,77.07555934,168.0374167,0.757595897
1,0,1.518525342,866.1640625,76.95196421,155.6389642,0.696128726
2,0,1.215105466,865.8477783,75.99906085,142.3815257,0.677129269
3,0,0.99046951,865.8960571,74.25341414,129.0321236,0.749111474
4,0,0.797736689,866.4940186,72.30196357,115.7855026,0.798992574
5,0,0.645497866,867.3909912,70.84090075,102.7732881,0.902867258
6,0,4.109461194,868.2044067,73.62789193,90.14418852,0.942265928
7,92,9.437724385,868.8831787,53.6274093,78.13371755,0.895017385
8,246,11.45444762,869.6540527,41.50428775,67.08513943,0.955201626
9,473,13.05518423,869.7088013,39.14624375,57.58044996,1.083589077
10,465,14.09557182,868.8139648,38.15667882,50.51440539,1.145100117
11,275,14.63873296,867.4835815,38.2198975,47.00985663,1.183730841
12,350,14.67438445,866.7434082,39.23518617,47.85995276,1.210564733
13,145,14.17574706,866.453125,41.50562803,52.85427743,1.17833066
14,104,13.06168318,866.3476563,45.30153209,60.97836201,1.122358203
15,77,10.8324675,866.2919312,55.67693514,71.16048427,0.97687763
16,17,6.682571819,866.8024902,76.57906348,82.63221643,0.888192892
17,0,5.446451397,867.411438,80.33112147,94.91474558,0.789368689
18,0,4.878270576,867.7252808,79.93626805,107.7097507,0.836814165
19,0,4.454064716,868.0081787,78.9630023,120.8273924,0.828897476
20,0,4.068051843,868.0991211,78.15545328,134.1272339,0.795449257
21,0,3.654868187,868.0499268,78.19389818,147.4654565,0.782108486
22,0,3.237311008,867.4431152,78.2916479,160.5413341,0.742143452
23,0,2.847103364,867.0581055,78.20490141,171.450402,0.703536034
0,0,2.525720589,866.9668579,77.90857328,167.9424356,0.711183071
1,0,2.221280193,866.9959717,77.62083835,155.6117424,0.757433474
2,0,1.931462391,866.9063721,76.83032645,142.3673898,0.749466956
3,0,1.695311098,866.9657593,75.32329434,129.0165063,0.724187315
4,0,1.524002644,867.3831177,73.26087114,115.7616215,0.706373692
5,0,1.407729073,868.0996094,71.07390366,102.7362677,0.666411579
6,0,5.018481999,868.7418823,73.96740297,90.08933563,0.626405418
7,104,10.7941007,869.2821045,58.72175659,78.05533266,0.655672669
8,179,13.17769725,870.1074219,37.51779189,66.97661653,0.904963195
9,446,14.5725712,870.59375,36.93931576,57.43462875,1.050271749
10,508,15.27845142,870.0529785,37.32031849,50.32711944,1.147761106
11,316,15.50615265,869.3101196,38.17957706,46.78726415,1.215656757
12,280,15.33162246,868.543396,39.61833642,47.6217706,1.233923197
13,209,14.7429943,868.366394,41.80460807,52.6222264,1.203188777
14,101,13.56934961,868.3408203,45.51427982,60.76409511,1.190548062
15,63,11.36538077,868.4933472,55.24596983,70.96640727,1.090076566
16,18,7.371149107,868.7947998,75.4243101,82.4565856,1.023526669
17,0,6.009605403,869.0403442,80.48354645,94.75457726,0.892286301
18,0,5.430492682,869.3909302,80.23218536,107.5619177,0.927442968
19,0,5.004619193,869.7722168,79.35512776,120.6885353,0.967792928
20,0,4.603994249,869.8095093,78.08973047,133.9930722,0.930212796
21,0,4.237610863,869.7711792,77.03840809,147.3286282,0.947159529
22,0,3.911406092,869.3218384,76.4311978,160.38334,1.029784918
23,0,3.640020181,868.8970947,75.50189535,171.2168641,1.107757807
0,0,3.383861905,868.4577637,74.11206588,167.8375671,1.171034932
1,0,3.131163654,867.9202881,72.62823696,155.5774225,1.233095407
2,0,2.871793387,867.5975342,70.55941952,142.3472962,1.232103825
3,0,2.6090228,867.4381104,68.29297519,128.9953909,1.206370831
4,0,2.334040754,867.7997437,66.17609972,115.732413,1.134585023
5,0,2.121309206,868.3918457,64.62220643,102.6939342,1.070084453
6,0,5.65933311,869.2374268,67.90189266,90.02907913,1.041024566
7,111,11.13013313,870.1417847,52.03827018,77.97136399,0.890839994
8,321,13.24091405,871.0080566,37.07727282,66.86226011,1.02900362
9,493,14.65098943,871.1434937,36.52744539,57.28268394,1.095192075
10,434,15.49772512,870.2192993,36.56872495,50.13350335,1.155917406
11,372,15.86418265,869.1904297,37.13144687,46.55853523,1.222702742
12,217,15.77433578,868.3695068,38.49530832,47.37835913,1.291555643
13,195,15.14128473,868.1575317,40.72615558,52.38634206,1.365989923
14,102,13.93919294,868.1774902,44.47543479,60.5473476,1.395420551
15,64,11.74663498,868.4990234,54.15917679,70.77089958,1.221976519
16,18,7.863111674,868.6790161,73.50183271,82.28026482,1.163865328
17,0,6.425399805,869.1890259,79.67922244,94.59420989,1.121258259
18,0,5.851940506,869.5779419,79.73407494,107.4141761,1.142125964
19,0,5.426662708,869.793335,79.07370401,120.5498717,1.159342647
20,0,4.992135424,869.5502319,77.82994511,133.8589787,1.10490489
21,0,4.564408927,869.2264404,76.39990978,147.1913699,1.035610318
22,0,4.169594917,868.9116821,74.77029666,160.2236064,0.993019462
23,0,3.762814135,868.8013916,73.47669236,170.9790718,0.953196466
0,0,3.326491375,868.6038818,72.19649066,167.7227966,0.913374841
1,0,2.951060029,868.4581909,70.82133596,155.5358888,0.878100872
2,0,2.659337209,868.4105835,69.63725621,142.3211604,0.910520136
3,0,2.451418528,868.2739868,67.88800624,128.9687215,0.907094359
4,0,2.288336387,868.486084,66.11524091,115.6978451,0.875932634
5,0,2.195203847,869.1396484,64.85769753,102.6462768,0.894144118
6,0,5.881186583,869.7558594,69.14240566,89.96342577,0.93678087
7,125,11.34254078,870.5248413,53.97284939,77.88184359,0.96773082
8,240,13.90111894,871.1546631,36.12321934,66.74212132,1.091371298
9,497,15.31968104,871.154541,36.08015961,57.12468126,1.254312277
10,484,16.11919073,870.4558105,36.99836352,49.9336332,1.343888164
11,330,16.49234017,869.5456543,38.28042588,46.32375612,1.411437869
12,342,16.41217715,868.9226074,39.76460357,47.12982253,1.466643453
13,231,15.87267021,868.7131348,41.76049765,52.14674564,1.477043986
14,104,14.73904479,868.7379761,45.3496484,60.32824356,1.428290009
15,65,12.56510309,868.8966064,55.55367543,70.57407548,1.19582212
16,19,8.483946082,869.3162231,75.58305596,82.10335043,1.102154613
17,0,7.09014293,869.8065186,80.13380173,94.43372302,1.02815938
18,0,6.496408086,870.199585,79.86509675,107.2665852,1.064881325
19,0,6.056423455,870.5197754,78.9320469,120.4114386,1.097313523
20,0,5.631836666,870.3742676,77.05987021,133.7249651,1.019613028
21,0,5.232751657,870.4130249,74.8972243,147.0536613,0.938762665
22,0,4.884996657,870.2353516,73.27746489,160.0620777,0.965533972
23,0,4.44390452,870.0550537,72.40328677,170.7370554,1.010428905
0,0,3.989658805,869.8237915,71.59057838,167.5981353,1.047481418
1,0,3.616096385,869.5717773,70.12712409,155.4870352,1.0945611
2,0,3.299007433,869.597168,68.15227451,142.288904,1.137722254
3,0,3.008063288,869.2977295,65.75100925,128.9364471,1.161354542
4,0,2.7072067,869.5999146,63.41635862,115.65789,1.141292453
5,0,2.479833834,869.9411011,61.16562939,102.593289,1.094379544
6,0,6.143223438,870.4514771,62.58093309,89.89239508,1.033229113
7,127,12.48563001,871.0770874,52.67160108,77.78680648,0.829978883
8,319,15.15059539,871.6942139,26.51815664,66.61625139,0.625802159
9,507,16.52349936,871.2905273,26.65546914,56.96068775,0.785652697
10,488,16.69553476,871.0522461,29.51273328,49.72758672,1.269412279
11,524,15.15109027,871.4373169,44.24182556,46.08301377,1.601722836
12,472,14.03682911,871.0681763,56.884625,46.87626518,1.391367555
13,494,13.30356256,870.1074829,61.03744334,51.90355769,0.984443784
14,159,12.29264687,869.3733521,65.44757812,60.1069049,0.797144055
15,103,10.81936863,869.2053833,75.59886776,70.37604511,0.748155653
16,46,8.010580562,869.2177124,85.92151034,81.92593693,0.89132458
17,0,7.317575905,869.6380005,87.49501913,94.27319407,1.105525136
18,0,7.299243364,870.1032104,86.78533428,107.1192016,1.219654322
19,0,7.332282258,870.4375,85.94740093,120.2732705,1.179355502
20,0,7.294362492,870.2837524,85.20914293,133.5910399,1.088625908
21,0,6.651705068,870.2008667,83.70952356,146.9154795,1.072365522
22,0,5.887649598,870.105835,82.61625915,159.8986969,1.123797894
23,0,5.328829451,869.8684082,82.04677882,170.4908455,1.158399463
0,0,4.878347639,869.7686768,81.5808444,167.4636193,1.162434936
1,0,4.442951354,869.5621948,81.04475748,155.4307658,1.154301524
2,0,4.015961699,869.2998047,80.48840946,142.2504551,1.133537531
3,0,3.628256806,869.2092896,79.35674731,128.8985221,1.110132098
4,0,3.277372156,869.633667,77.80862894,115.6125251,1.076264858
5,0,3.023019922,870.1933594,75.78524095,102.5349687,1.03223896
6,0,6.632231318,870.5025635,77.07843321,89.81601066,1.012842774
7,141,11.23190257,870.9244385,69.80417371,77.68628304,0.968103588
8,348,12.60348633,871.621521,55.68849872,66.4847011,1.173023462
9,536,14.6128331,871.5803833,47.99418391,56.79077113,1.311030149
10,648,15.94913467,870.9519043,41.07488982,49.51544392,1.568068027
11,703,16.4086108,869.7595215,40.66168125,45.83640132,1.763000965
12,605,16.32262017,868.8812866,42.50353357,46.61779969,1.823329568
13,438,15.74625088,868.2657471,45.1584327,51.65690802,1.762247443
14,342,14.62223919,868.1769409,49.10332721,59.88346377,1.682335973
15,290,12.65049207,868.3985596,58.18786667,70.17693033,1.439011693
16,55,9.140519649,868.6259155,75.26015906,81.74812825,1.308783293
